timestamp,episode,step,reward,total_reward,epsilon,loss,q_value_mean,q_value_std,mario_x,mario_y,mario_x_max,action_taken,processing_time_ms,learning_rate,replay_buffer_size
2026-03-19T19:23:55.132238,1,9,1.0,4.0,1.0,0.0,0.0,0.0,44,176,44,6,1.0724067687988281,0.00025,7
2026-03-19T19:23:55.798723,1,19,-2.0,-11.0,1.0,0.0,0.0,0.0,50,147,50,10,2.2284984588623047,0.00025,17
2026-03-19T19:23:56.464836,1,29,-6.0,-171.29999999999998,1.0,0.0,0.0,0.0,49,138,52,2,2.584218978881836,0.00025,27
2026-03-19T19:23:57.129781,1,39,-10.0,-496.90000000000003,1.0,0.0,0.0,0.0,13,176,52,0,2.574920654296875,0.00025,37
2026-03-19T19:23:57.795508,1,49,-10.0,-979.9999999999999,1.0,0.0,0.0,0.0,2,160,52,0,2.3376941680908203,0.00025,47
2026-03-19T19:23:58.461189,1,59,-10.0,-1620.0000000000005,1.0,0.0,0.0,0.0,22,147,52,11,2.4466514587402344,0.00025,57
2026-03-19T19:23:59.126717,1,69,-10.0,-2397.0,1.0,0.0,0.0,0.0,74,115,74,5,2.6307106018066406,0.00025,67
2026-03-19T19:24:00.375153,2,3,-0.1,-0.30000000000000004,0.9995,0.0,0.0,0.0,37,149,40,8,2.9022693634033203,0.00025,77
2026-03-19T19:24:01.040110,2,13,-0.1,-2.400000000000001,0.9995,0.0,0.0,0.0,16,145,40,7,1.7719268798828125,0.00025,87
2026-03-19T19:24:01.706048,2,23,-3.6,-70.5,0.9995,0.0,0.0,0.0,1,128,40,9,2.087116241455078,0.00025,97
2026-03-19T19:24:02.371431,2,33,-7.6000000000000005,-296.50000000000006,0.9995,0.0,0.0,0.0,1,145,40,10,2.468109130859375,0.00025,107
2026-03-19T19:24:03.037126,2,43,-10.0,-681.4000000000001,0.9995,0.0,0.0,0.0,12,152,40,8,2.5136470794677734,0.00025,117
2026-03-19T19:24:03.702114,2,53,-10.0,-1227.8000000000002,0.9995,0.0,0.0,0.0,8,176,40,8,2.4995803833007812,0.00025,127
2026-03-19T19:24:04.367611,2,63,-10.0,-1934.6000000000008,0.9995,0.0,0.0,0.0,0,160,40,3,2.3534297943115234,0.00025,137
2026-03-19T19:24:05.034203,2,73,-10.0,-2797.700000000001,0.9995,0.0,0.0,0.0,29,160,40,5,2.275228500366211,0.00025,147
2026-03-19T19:24:06.200065,3,7,1.0,12.0,0.9990002500000001,0.0,0.0,0.0,52,147,52,10,3.8671493530273438,0.00025,157
2026-03-19T19:24:06.864216,3,17,-1.2000000000000002,14.700000000000003,0.9990002500000001,0.0,0.0,0.0,58,145,63,0,3.0388832092285156,0.00025,167
2026-03-19T19:24:07.530038,3,27,-5.1000000000000005,-114.99999999999997,0.9990002500000001,0.0,0.0,0.0,61,157,63,3,2.238750457763672,0.00025,177
2026-03-19T19:24:08.195126,3,37,-9.200000000000001,-405.4,0.9990002500000001,0.0,0.0,0.0,57,152,63,10,3.000497817993164,0.00025,187
2026-03-19T19:24:08.860907,3,47,-10.0,-855.5000000000001,0.9990002500000001,0.0,0.0,0.0,56,147,63,4,2.5055408477783203,0.00025,197
2026-03-19T19:24:09.527170,3,57,-10.0,-1465.3999999999999,0.9990002500000001,0.0,0.0,0.0,57,157,63,9,2.9144287109375,0.00025,207
2026-03-19T19:24:10.191271,3,67,-10.0,-2235.8999999999996,0.9990002500000001,0.0,0.0,0.0,52,168,63,2,2.404451370239258,0.00025,217
2026-03-19T19:24:11.340636,4,1,0.0,-0.1,0.9985007498750001,0.0,0.0,0.0,39,160,40,10,3.1828880310058594,0.00025,227
2026-03-19T19:24:12.006728,4,11,-0.1,-3.7000000000000015,0.9985007498750001,0.0,0.0,0.0,3,176,40,1,3.6225318908691406,0.00025,237
2026-03-19T19:24:12.670483,4,21,-2.8000000000000003,-44.2,0.9985007498750001,0.0,0.0,0.0,4,176,40,0,2.460479736328125,0.00025,247
2026-03-19T19:24:13.336783,4,31,-6.800000000000001,-238.60000000000002,0.9985007498750001,0.0,0.0,0.0,0,135,40,7,2.8874874114990234,0.00025,257
2026-03-19T19:24:14.001466,4,41,-10.0,-591.9000000000001,0.9985007498750001,0.0,0.0,0.0,7,140,40,8,2.4077892303466797,0.00025,267
2026-03-19T19:24:14.667239,4,51,-10.0,-1105.9000000000003,0.9985007498750001,0.0,0.0,0.0,7,149,40,5,2.38800048828125,0.00025,277
2026-03-19T19:24:15.333202,4,61,-10.0,-1780.5000000000002,0.9985007498750001,0.0,0.0,0.0,1,176,40,10,2.8884410858154297,0.00025,287
2026-03-19T19:24:15.998412,4,71,-10.0,-2614.6000000000004,0.9985007498750001,0.0,0.0,0.0,0,149,40,0,2.34222412109375,0.00025,297
2026-03-19T19:24:17.130864,5,5,0.0,2.0,0.9980014995000627,0.0,0.0,0.0,42,157,42,7,3.6666393280029297,0.00025,307
2026-03-19T19:24:17.795208,5,15,-0.4,1.6999999999999997,0.9980014995000627,0.0,0.0,0.0,40,173,43,1,2.321958541870117,0.00025,317
2026-03-19T19:24:18.460637,5,25,-4.4,-94.2,0.9980014995000627,0.0,0.0,0.0,43,176,45,5,2.4492740631103516,0.00025,327
2026-03-19T19:24:19.125531,5,35,-8.5,-352.90000000000003,0.9980014995000627,0.0,0.0,0.0,36,157,45,7,1.7230510711669922,0.00025,337
2026-03-19T19:24:19.791828,5,45,-10.0,-770.7,0.9980014995000627,0.0,0.0,0.0,38,176,45,9,2.100706100463867,0.00025,347
2026-03-19T19:24:20.457492,5,55,-10.0,-1348.2,0.9980014995000627,0.0,0.0,0.0,43,176,45,11,1.6667842864990234,0.00025,357
2026-03-19T19:24:21.123588,5,65,-10.0,-2086.5,0.9980014995000627,0.0,0.0,0.0,40,152,45,1,2.5010108947753906,0.00025,367
2026-03-19T19:24:21.756381,5,75,-10.0,-2933.0,0.9980014995000627,0.0,0.0,0.0,47,164,47,11,3.4470558166503906,0.00025,379
2026-03-19T19:24:23.021535,6,9,0.0,5.0,0.9975024987503127,0.0,0.0,0.0,45,152,45,8,3.3407211303710938,0.00025,387
2026-03-19T19:24:23.685750,6,19,-2.0,-4.0,0.9975024987503127,0.0,0.0,0.0,57,176,57,7,2.1822452545166016,0.00025,397
2026-03-19T19:24:24.352128,6,29,-6.0,-160.0,0.9975024987503127,0.0,0.0,0.0,63,176,63,2,3.110647201538086,0.00025,407
2026-03-19T19:24:25.016587,6,39,-10.0,-482.7,0.9975024987503127,0.0,0.0,0.0,56,176,63,0,2.6078224182128906,0.00025,417
2026-03-19T19:24:25.681609,6,49,-10.0,-965.3,0.9975024987503127,0.0,0.0,0.0,50,157,63,5,1.615762710571289,0.00025,427
2026-03-19T19:24:26.348500,6,59,-10.0,-1607.4999999999995,0.9975024987503127,0.0,0.0,0.0,48,120,63,9,2.4352073669433594,0.00025,437
2026-03-19T19:24:27.013598,6,69,-10.0,-2409.3999999999996,0.9975024987503127,0.0,0.0,0.0,49,119,63,3,2.343416213989258,0.00025,447
2026-03-19T19:24:28.244737,7,3,0.0,1.0,0.9970037475009376,0.0,0.0,0.0,41,147,41,2,2.806425094604492,0.00025,457
2026-03-19T19:24:28.910138,7,13,-0.1,0.30000000000000016,0.9970037475009376,0.0,0.0,0.0,34,176,41,2,2.1529197692871094,0.00025,467
2026-03-19T19:24:29.576052,7,23,-3.6,-65.8,0.9970037475009376,0.0,0.0,0.0,39,152,41,2,2.109527587890625,0.00025,477
2026-03-19T19:24:30.242990,7,33,-7.6000000000000005,-292.40000000000003,0.9970037475009376,0.0,0.0,0.0,33,152,41,11,2.246379852294922,0.00025,487
2026-03-19T19:24:30.906423,7,43,-10.0,-679.0,0.9970037475009376,0.0,0.0,0.0,27,176,41,0,1.7926692962646484,0.00025,497
2026-03-19T19:24:31.571999,7,53,-10.0,-1226.5000000000002,0.9970037475009376,0.0,0.0,0.0,12,176,41,8,1.7557144165039062,0.00025,507
2026-03-19T19:24:32.238074,7,63,-10.0,-1933.6000000000004,0.9970037475009376,0.0,0.0,0.0,1,139,41,10,2.3903846740722656,0.00025,517
2026-03-19T19:24:32.905093,7,73,-10.0,-2799.6000000000004,0.9970037475009376,0.0,0.0,0.0,1,148,41,1,2.611875534057617,0.00025,527
