timestamp,episode,step,reward,total_reward,epsilon,loss,q_value_mean,q_value_std,mario_x,mario_y,mario_x_max,action_taken,processing_time_ms,learning_rate,replay_buffer_size
2026-03-17T22:52:59.529559,1,9,-0.1,-0.9999999999999999,1.0,0.0,0.0,0.0,30,176,40,1,1.1365413665771484,0.00025,7
2026-03-17T22:53:00.197358,1,19,0.0,0.9,1.0,0.0,0.0,0.0,40,160,41,5,1.5850067138671875,0.00025,17
2026-03-17T22:53:00.864949,1,29,0.0,1.3877787807814457e-16,1.0,0.0,0.0,0.0,31,160,41,7,2.4404525756835938,0.00025,27
2026-03-17T22:53:01.527894,1,39,-0.1,-0.3999999999999999,1.0,0.0,0.0,0.0,27,138,41,6,2.219676971435547,0.00025,37
2026-03-17T22:53:02.194880,1,49,0.0,-0.4999999999999999,1.0,0.0,0.0,0.0,26,136,41,4,3.377199172973633,0.00025,47
2026-03-17T22:53:02.860131,1,59,0.1,-0.3999999999999999,1.0,0.0,0.0,0.0,27,160,41,7,2.7513504028320312,0.00025,57
2026-03-17T22:53:03.528723,1,69,0.0,8.326672684688674e-17,1.0,0.0,0.0,0.0,31,147,41,0,7.175445556640625,0.00025,67
2026-03-17T22:53:04.189521,1,79,0.1,-0.29999999999999993,1.0,0.0,0.0,0.0,28,147,41,6,2.9654502868652344,0.00025,77
2026-03-17T22:53:04.861979,1,89,0.0,8.0,1.0,0.0,0.0,0.0,48,135,48,7,7.591724395751953,0.00025,87
2026-03-17T22:53:05.521010,1,99,0.0,41.0,1.0,0.0,0.0,0.0,81,176,81,0,2.1996498107910156,0.00025,97
2026-03-17T22:53:06.187090,1,109,0.0,55.9,1.0,0.0,0.0,0.0,95,176,96,11,3.4546852111816406,0.00025,107
2026-03-17T22:53:06.853567,1,119,0.0,55.699999999999996,1.0,0.0,0.0,0.0,93,147,96,9,3.1545162200927734,0.00025,117
2026-03-17T22:53:07.521191,1,129,0.0,54.899999999999984,1.0,0.0,0.0,0.0,85,176,96,11,4.414558410644531,0.00025,127
2026-03-17T22:53:08.186675,1,139,0.0,54.79999999999998,1.0,0.0,0.0,0.0,84,149,96,10,3.8411617279052734,0.00025,137
2026-03-17T22:53:08.852581,1,149,0.0,54.39999999999998,1.0,0.0,0.0,0.0,80,136,96,7,6.1664581298828125,0.00025,147
2026-03-17T22:53:09.519539,1,159,0.0,53.29999999999996,1.0,0.0,0.0,0.0,69,147,96,1,7.183551788330078,0.00025,157
