timestamp,episode,step,reward,total_reward,epsilon,loss,q_value_mean,q_value_std,mario_x,mario_y,mario_x_max,action_taken,processing_time_ms,learning_rate,replay_buffer_size
2026-03-17T09:20:28.258618,1,9,0.0,-0.1,1.0,0.0,0.0,0.0,39,176,40,10,1.054525375366211,0.00025,7
2026-03-17T09:20:28.923951,1,19,0.1,-1.3,1.0,0.0,0.0,0.0,27,176,40,4,1.1067390441894531,0.00025,17
2026-03-17T09:20:29.590668,1,29,0.0,4.800000000000001,1.0,0.0,0.0,0.0,43,149,45,1,2.4251937866210938,0.00025,27
2026-03-17T09:20:30.256776,1,39,-0.1,3.200000000000003,1.0,0.0,0.0,0.0,27,121,45,0,2.6073455810546875,0.00025,37
2026-03-17T09:20:30.922557,1,49,0.0,2.6000000000000023,1.0,0.0,0.0,0.0,21,147,45,5,3.0786991119384766,0.00025,47
2026-03-17T09:20:31.589684,1,59,-0.1,1.8000000000000016,1.0,0.0,0.0,0.0,13,149,45,4,3.80706787109375,0.00025,57
2026-03-17T09:20:32.255521,1,69,-0.1,0.9000000000000009,1.0,0.0,0.0,0.0,4,140,45,11,3.9131641387939453,0.00025,67
2026-03-17T09:20:32.920012,1,79,0.2,1.400000000000001,1.0,0.0,0.0,0.0,9,173,45,2,3.9091110229492188,0.00025,77
2026-03-17T09:20:33.586866,1,89,0.0,3.3000000000000025,1.0,0.0,0.0,0.0,28,160,45,2,5.226850509643555,0.00025,87
2026-03-17T09:20:34.254106,1,99,-0.1,1.2000000000000008,1.0,0.0,0.0,0.0,7,176,45,3,5.705833435058594,0.00025,97
2026-03-17T09:20:34.920219,1,109,0.0,0.5000000000000008,1.0,0.0,0.0,0.0,0,149,45,11,6.661415100097656,0.00025,107
2026-03-17T09:20:35.582425,1,119,0.0,0.5000000000000008,1.0,0.0,0.0,0.0,0,147,45,2,3.8497447967529297,0.00025,117
2026-03-17T09:20:36.247137,1,129,0.0,0.9000000000000007,1.0,0.0,0.0,0.0,4,176,45,0,2.9859542846679688,0.00025,127
2026-03-17T09:20:36.914008,1,139,0.0,0.6000000000000008,1.0,0.0,0.0,0.0,1,176,45,9,3.4279823303222656,0.00025,137
2026-03-17T09:20:37.581166,1,149,0.1,2.4000000000000017,1.0,0.0,0.0,0.0,19,176,45,1,5.568027496337891,0.00025,147
2026-03-17T09:20:38.247837,1,159,0.0,15.0,1.0,0.0,0.0,0.0,55,140,55,9,6.217718124389648,0.00025,157
2026-03-17T09:20:38.913099,1,169,-0.1,22.999999999999986,1.0,0.0,0.0,0.0,54,152,64,4,6.728410720825195,0.00025,167
2026-03-17T09:20:39.575170,1,179,0.0,27.0,1.0,0.0,0.0,0.0,67,176,67,3,3.4952163696289062,0.00025,177
2026-03-17T09:20:40.241806,1,189,-0.1,27.89999999999997,1.0,0.0,0.0,0.0,49,176,70,5,3.306865692138672,0.00025,187
2026-03-17T09:20:40.907417,1,199,0.0,22.999999999999954,1.0,0.0,0.0,0.0,0,157,70,7,3.3648014068603516,0.00025,197
2026-03-17T09:20:41.572489,1,209,0.0,22.999999999999954,1.0,0.0,0.0,0.0,0,176,70,4,3.4492015838623047,0.00025,207
2026-03-17T09:20:42.237307,1,219,0.1,23.39999999999996,1.0,0.0,0.0,0.0,4,173,70,11,3.200054168701172,0.00025,217
2026-03-17T09:20:42.905522,1,229,0.0,22.999999999999954,1.0,0.0,0.0,0.0,0,128,70,1,5.574464797973633,0.00025,227
2026-03-17T09:20:43.570365,1,239,0.0,23.799999999999965,1.0,0.0,0.0,0.0,8,173,70,7,4.500150680541992,0.00025,237
2026-03-17T09:20:44.236572,1,249,0.0,23.899999999999967,1.0,0.0,0.0,0.0,9,173,70,0,6.062984466552734,0.00025,247
2026-03-17T09:20:44.901657,1,259,0.1,25.59999999999999,1.0,0.0,0.0,0.0,26,176,70,1,5.390405654907227,0.00025,257
2026-03-17T09:20:45.566043,1,269,0.1,29.500000000000043,1.0,0.0,0.0,0.0,65,176,70,8,3.868579864501953,0.00025,267
2026-03-17T09:20:46.234116,1,279,0.0,40.00000000000004,1.0,0.0,0.0,0.0,80,176,80,9,6.304025650024414,0.00025,277
2026-03-17T09:20:46.896010,1,289,0.0,39.70000000000004,1.0,0.0,0.0,0.0,77,176,80,2,3.1328201293945312,0.00025,287
2026-03-17T09:20:47.562801,1,299,0.0,39.10000000000003,1.0,0.0,0.0,0.0,71,168,80,4,3.302335739135742,0.00025,297
2026-03-17T09:20:48.227214,1,309,1.0,55.00000000000004,1.0,0.0,0.0,0.0,95,176,95,9,3.1774044036865234,0.00025,307
2026-03-17T09:20:48.893515,1,319,1.0,111.00000000000004,1.0,0.0,0.0,0.0,151,142,151,4,3.4036636352539062,0.00025,317
2026-03-17T09:20:49.559542,1,329,1.0,194.00000000000006,1.0,0.0,0.0,0.0,234,154,234,10,4.216909408569336,0.00025,327
2026-03-17T09:20:50.226413,1,339,1.0,234.00000000000006,1.0,0.0,0.0,0.0,274,176,274,10,4.344701766967773,0.00025,337
2026-03-17T09:20:50.892185,1,349,0.0,236.70000000000007,1.0,0.0,0.0,0.0,274,176,277,3,5.641698837280273,0.00025,347
2026-03-17T09:20:51.560584,1,359,0.0,239.90000000000006,1.0,0.0,0.0,0.0,279,160,280,5,8.392095565795898,0.00025,357
2026-03-17T09:20:52.220353,1,369,1.0,248.00000000000006,1.0,0.0,0.0,0.0,288,157,288,10,3.0524730682373047,0.00025,367
2026-03-17T09:20:52.886089,1,379,0.0,250.4000000000001,1.0,0.0,0.0,0.0,285,140,291,7,3.058910369873047,0.00025,377
2026-03-17T09:20:53.552048,1,389,0.0,250.1000000000001,1.0,0.0,0.0,0.0,282,147,291,3,3.3659934997558594,0.00025,387
2026-03-17T09:20:54.219780,1,399,0.0,248.3000000000002,1.0,0.0,0.0,0.0,264,176,291,10,3.002166748046875,0.00025,397
2026-03-17T09:20:54.884546,1,409,0.1,245.2000000000004,1.0,0.0,0.0,0.0,233,176,291,2,4.031658172607422,0.00025,407
2026-03-17T09:20:55.550275,1,419,0.0,244.00000000000045,1.0,0.0,0.0,0.0,221,176,291,8,5.105733871459961,0.00025,417
2026-03-17T09:20:56.216149,1,429,-0.1,243.0000000000005,1.0,0.0,0.0,0.0,211,176,291,0,4.945039749145508,0.00025,427
2026-03-17T09:20:56.880562,1,439,0.1,243.80000000000047,1.0,0.0,0.0,0.0,219,121,291,10,3.4966468811035156,0.00025,437
2026-03-17T09:20:57.545258,1,449,0.1,244.30000000000044,1.0,0.0,0.0,0.0,224,157,291,9,3.2167434692382812,0.00025,447
2026-03-17T09:20:58.210767,1,459,0.0,244.9000000000004,1.0,0.0,0.0,0.0,230,176,291,3,2.880096435546875,0.00025,457
2026-03-17T09:20:58.874998,1,469,0.0,245.2000000000004,1.0,0.0,0.0,0.0,233,160,291,2,2.079486846923828,0.00025,467
2026-03-17T09:20:59.576234,1,479,-0.1,242.70000000000053,1.0,0.0,0.0,0.0,208,138,291,6,4.987955093383789,0.00025,477
2026-03-17T09:21:00.228106,1,489,0.0,240.60000000000065,1.0,0.0,0.0,0.0,187,160,291,3,6.440162658691406,0.00025,487
2026-03-17T09:21:00.891628,1,499,0.0,240.50000000000065,1.0,0.0,0.0,0.0,186,176,291,2,4.111289978027344,0.00025,497
2026-03-17T09:21:01.557849,1,509,0.0,240.50000000000065,1.0,0.0,0.0,0.0,186,176,291,9,6.285429000854492,0.00025,507
2026-03-17T09:21:02.224568,1,519,0.1,241.6000000000006,1.0,0.0,0.0,0.0,197,176,291,8,7.200002670288086,0.00025,517
2026-03-17T09:21:02.886944,1,529,0.0,240.50000000000065,1.0,0.0,0.0,0.0,186,176,291,0,3.753662109375,0.00025,527
2026-03-17T09:21:03.550161,1,539,0.0,241.2000000000006,1.0,0.0,0.0,0.0,193,160,291,11,1.2385845184326172,0.00025,537
2026-03-17T09:21:04.215738,1,549,-0.1,241.2000000000006,1.0,0.0,0.0,0.0,193,145,291,1,1.2781620025634766,0.00025,547
2026-03-17T09:21:04.881267,1,559,0.0,240.80000000000064,1.0,0.0,0.0,0.0,189,157,291,3,1.1026859283447266,0.00025,557
2026-03-17T09:21:05.547001,1,569,0.0,241.00000000000063,1.0,0.0,0.0,0.0,191,176,291,0,2.0461082458496094,0.00025,567
2026-03-17T09:21:06.213932,1,579,0.0,242.40000000000055,1.0,0.0,0.0,0.0,205,147,291,5,2.3725032806396484,0.00025,577
2026-03-17T09:21:06.880569,1,589,0.0,243.0000000000005,1.0,0.0,0.0,0.0,211,160,291,2,3.573894500732422,0.00025,587
2026-03-17T09:21:07.546592,1,599,0.0,240.60000000000065,1.0,0.0,0.0,0.0,187,176,291,5,4.298686981201172,0.00025,597
2026-03-17T09:21:08.213303,1,609,0.0,241.00000000000063,1.0,0.0,0.0,0.0,191,138,291,3,5.554914474487305,0.00025,607
2026-03-17T09:21:08.879444,1,619,0.1,240.80000000000064,1.0,0.0,0.0,0.0,189,149,291,8,6.676673889160156,0.00025,617
2026-03-17T09:21:09.540668,1,629,0.0,241.70000000000059,1.0,0.0,0.0,0.0,198,157,291,4,1.7609596252441406,0.00025,627
2026-03-17T09:21:10.207949,1,639,-0.1,240.70000000000064,1.0,0.0,0.0,0.0,188,176,291,5,3.3516883850097656,0.00025,637
2026-03-17T09:21:10.873847,1,649,0.0,240.50000000000065,1.0,0.0,0.0,0.0,186,165,291,10,3.843069076538086,0.00025,647
2026-03-17T09:21:11.539507,1,659,0.1,241.5000000000006,1.0,0.0,0.0,0.0,196,140,291,8,4.0302276611328125,0.00025,657
2026-03-17T09:21:12.208413,1,669,0.0,241.00000000000063,1.0,0.0,0.0,0.0,191,176,291,10,5.898475646972656,0.00025,667
2026-03-17T09:21:12.872218,1,679,0.0,240.60000000000065,1.0,0.0,0.0,0.0,187,157,291,8,4.724979400634766,0.00025,677
2026-03-17T09:21:13.538692,1,689,0.1,242.40000000000055,1.0,0.0,0.0,0.0,205,176,291,8,6.749153137207031,0.00025,687
2026-03-17T09:21:14.204431,1,699,-0.1,246.00000000000034,1.0,0.0,0.0,0.0,241,154,291,0,6.058454513549805,0.00025,697
2026-03-17T09:21:14.866266,1,709,0.0,244.8000000000004,1.0,0.0,0.0,0.0,229,176,291,3,3.4673213958740234,0.00025,707
2026-03-17T09:21:15.531739,1,719,0.0,244.50000000000043,1.0,0.0,0.0,0.0,226,176,291,1,3.332853317260742,0.00025,717
2026-03-17T09:21:16.199284,1,729,-0.1,244.00000000000045,1.0,0.0,0.0,0.0,221,176,291,1,5.240678787231445,0.00025,727
2026-03-17T09:21:16.864457,1,739,0.0,244.60000000000042,1.0,0.0,0.0,0.0,227,165,291,10,4.315376281738281,0.00025,737
2026-03-17T09:21:17.530642,1,749,0.0,245.1000000000004,1.0,0.0,0.0,0.0,232,176,291,5,4.4193267822265625,0.00025,747
2026-03-17T09:21:18.196262,1,759,0.0,245.60000000000036,1.0,0.0,0.0,0.0,237,176,291,0,3.6377906799316406,0.00025,757
2026-03-17T09:21:18.864887,1,769,0.0,245.80000000000035,1.0,0.0,0.0,0.0,239,176,291,8,8.593320846557617,0.00025,767
2026-03-17T09:21:19.527653,1,779,0.0,247.00000000000028,1.0,0.0,0.0,0.0,251,176,291,0,6.060123443603516,0.00025,777
2026-03-17T09:21:20.192381,1,789,0.0,246.5000000000003,1.0,0.0,0.0,0.0,246,176,291,4,4.84013557434082,0.00025,787
2026-03-17T09:21:20.862268,1,799,0.0,247.70000000000024,1.0,0.0,0.0,0.0,258,160,291,3,7.734775543212891,0.00025,797
2026-03-17T09:21:21.523610,1,809,0.0,247.40000000000026,1.0,0.0,0.0,0.0,255,176,291,2,5.214214324951172,0.00025,807
2026-03-17T09:21:22.190229,1,819,0.0,246.6000000000003,1.0,0.0,0.0,0.0,247,160,291,4,5.907773971557617,0.00025,817
2026-03-17T09:21:22.855003,1,829,-0.1,246.30000000000032,1.0,0.0,0.0,0.0,244,176,291,3,4.971742630004883,0.00025,827
2026-03-17T09:21:23.521330,1,839,-0.1,243.3000000000005,1.0,0.0,0.0,0.0,214,176,291,3,5.062341690063477,0.00025,837
2026-03-17T09:21:24.186747,1,849,0.0,240.50000000000065,1.0,0.0,0.0,0.0,186,176,291,0,5.584478378295898,0.00025,847
2026-03-17T09:21:24.852237,1,859,0.1,240.80000000000064,1.0,0.0,0.0,0.0,189,176,291,6,5.3234100341796875,0.00025,857
2026-03-17T09:21:25.515954,1,869,0.0,240.50000000000065,1.0,0.0,0.0,0.0,186,176,291,4,4.3487548828125,0.00025,867
2026-03-17T09:21:26.180933,1,879,0.1,243.50000000000048,1.0,0.0,0.0,0.0,216,138,291,4,3.2579898834228516,0.00025,877
2026-03-17T09:21:26.847375,1,889,0.0,247.80000000000024,1.0,0.0,0.0,0.0,259,176,291,8,3.374814987182617,0.00025,887
2026-03-17T09:21:27.512312,1,899,0.1,248.5000000000002,1.0,0.0,0.0,0.0,266,172,291,10,2.688884735107422,0.00025,897
2026-03-17T09:21:28.177248,1,909,0.0,248.5000000000002,1.0,0.0,0.0,0.0,266,147,291,11,3.2813549041748047,0.00025,907
2026-03-17T09:21:28.844274,1,919,0.0,248.7000000000002,1.0,0.0,0.0,0.0,268,112,291,1,3.5521984100341797,0.00025,917
2026-03-17T09:21:29.511136,1,929,0.0,252.00000000000006,1.0,0.0,0.0,0.0,292,176,292,3,4.859209060668945,0.00025,927
2026-03-17T09:21:30.178145,1,939,0.0,260.00000000000006,1.0,0.0,0.0,0.0,300,176,300,3,6.672382354736328,0.00025,937
2026-03-17T09:21:30.840173,1,949,-0.1,259.2999999999999,1.0,0.0,0.0,0.0,293,145,300,1,3.2966136932373047,0.00025,947
2026-03-17T09:21:31.509120,1,959,0.0,258.59999999999974,1.0,0.0,0.0,0.0,286,152,300,9,6.382226943969727,0.00025,957
2026-03-17T09:21:32.173637,1,969,0.0,257.8999999999996,1.0,0.0,0.0,0.0,279,176,300,6,6.0577392578125,0.00025,967
2026-03-17T09:21:32.835952,1,979,0.0,256.49999999999926,1.0,0.0,0.0,0.0,265,176,300,5,3.0999183654785156,0.00025,977
2026-03-17T09:21:33.502872,1,989,0.0,256.39999999999924,1.0,0.0,0.0,0.0,264,147,300,5,3.246784210205078,0.00025,987
2026-03-17T09:21:34.171883,1,999,0.0,254.79999999999924,1.0,0.0,0.0,0.0,248,147,300,0,6.089448928833008,0.00025,997
2026-03-17T09:21:34.834662,1,1009,0.0,253.9999999999993,1.0,0.0,0.0,0.0,240,136,300,9,4.080295562744141,0.00025,1007
2026-03-17T09:21:35.501668,1,1019,0.0,254.29999999999927,1.0,0.0,0.0,0.0,243,160,300,1,5.458831787109375,0.00025,1017
2026-03-17T09:21:36.168021,1,1029,0.1,255.09999999999923,1.0,0.0,0.0,0.0,251,147,300,10,5.290031433105469,0.00025,1027
2026-03-17T09:21:36.830602,1,1039,0.1,256.89999999999935,1.0,0.0,0.0,0.0,269,173,300,0,3.828763961791992,0.00025,1037
2026-03-17T09:21:37.494499,1,1049,0.1,259.8,1.0,0.0,0.0,0.0,298,176,300,1,2.453327178955078,0.00025,1047
2026-03-17T09:21:38.163658,1,1059,1.0,314.00000000000006,1.0,0.0,0.0,0.0,354,176,354,4,5.690097808837891,0.00025,1057
2026-03-17T09:21:38.827854,1,1069,1.0,371.00000000000006,1.0,0.0,0.0,0.0,411,137,411,11,4.923582077026367,0.00025,1067
2026-03-17T09:21:39.493384,1,1079,1.0,394.00000000000006,1.0,0.0,0.0,0.0,434,147,434,6,4.184722900390625,0.00025,1077
2026-03-17T09:21:40.158919,1,1089,-0.1,394.1999999999999,1.0,0.0,0.0,0.0,427,135,435,6,4.848241806030273,0.00025,1087
2026-03-17T09:21:40.825961,1,1099,0.0,393.8999999999998,1.0,0.0,0.0,0.0,424,169,435,6,4.76384162902832,0.00025,1097
2026-03-17T09:21:41.491247,1,1109,-0.1,393.0999999999996,1.0,0.0,0.0,0.0,416,131,435,11,5.301475524902344,0.00025,1107
2026-03-17T09:21:42.157402,1,1119,-0.1,389.099999999999,1.0,0.0,0.0,0.0,376,166,435,5,5.838155746459961,0.00025,1117
2026-03-17T09:21:42.818076,1,1129,0.0,387.7999999999987,1.0,0.0,0.0,0.0,363,176,435,1,1.743316650390625,0.00025,1127
2026-03-17T09:21:43.485208,1,1139,0.0,387.6999999999987,1.0,0.0,0.0,0.0,362,169,435,6,3.2520294189453125,0.00025,1137
2026-03-17T09:21:44.151069,1,1149,0.1,387.59999999999866,1.0,0.0,0.0,0.0,361,160,435,2,3.1785964965820312,0.00025,1147
2026-03-17T09:21:44.818732,1,1159,0.0,387.2999999999986,1.0,0.0,0.0,0.0,358,176,435,6,5.245208740234375,0.00025,1157
2026-03-17T09:21:45.483482,1,1169,-0.1,386.9999999999985,1.0,0.0,0.0,0.0,355,149,435,10,4.38690185546875,0.00025,1167
2026-03-17T09:21:46.149050,1,1179,0.0,383.89999999999816,1.0,0.0,0.0,0.0,324,163,435,11,4.32276725769043,0.00025,1177
2026-03-17T09:21:46.816622,1,1189,0.0,383.89999999999816,1.0,0.0,0.0,0.0,324,173,435,3,6.3457489013671875,0.00025,1187
2026-03-17T09:21:47.482735,1,1199,0.0,383.79999999999814,1.0,0.0,0.0,0.0,323,128,435,9,5.511283874511719,0.00025,1197
2026-03-17T09:21:48.148840,1,1209,0.1,383.9999999999982,1.0,0.0,0.0,0.0,325,176,435,2,6.308794021606445,0.00025,1207
2026-03-17T09:21:48.808278,1,1219,0.0,383.79999999999814,1.0,0.0,0.0,0.0,323,149,435,0,1.7833709716796875,0.00025,1217
2026-03-17T09:21:49.475229,1,1229,-0.1,384.3999999999983,1.0,0.0,0.0,0.0,329,176,435,10,3.2389163970947266,0.00025,1227
2026-03-17T09:21:50.140879,1,1239,0.1,383.89999999999816,1.0,0.0,0.0,0.0,324,152,435,10,3.3910274505615234,0.00025,1237
2026-03-17T09:21:50.808746,1,1249,0.0,383.89999999999816,1.0,0.0,0.0,0.0,324,160,435,1,5.817174911499023,0.00025,1247
2026-03-17T09:21:51.473533,1,1259,0.0,383.79999999999814,1.0,0.0,0.0,0.0,323,127,435,7,4.984855651855469,0.00025,1257
2026-03-17T09:21:52.139756,1,1269,0.0,384.2999999999982,1.0,0.0,0.0,0.0,328,176,435,7,5.431890487670898,0.00025,1267
2026-03-17T09:21:52.804836,1,1279,0.1,383.8999999999981,1.0,0.0,0.0,0.0,324,152,435,8,4.707813262939453,0.00025,1277
2026-03-17T09:21:53.469566,1,1289,0.1,386.4999999999986,1.0,0.0,0.0,0.0,350,176,435,9,4.586696624755859,0.00025,1287
2026-03-17T09:21:54.138725,1,1299,0.1,392.1999999999989,1.0,0.0,0.0,0.0,407,176,435,5,6.262302398681641,0.00025,1297
2026-03-17T09:21:54.800306,1,1309,1.0,422.89999999999907,1.0,0.0,0.0,0.0,463,117,463,3,3.7643909454345703,0.00025,1307
2026-03-17T09:21:55.465541,1,1319,0.0,463.89999999999907,1.0,0.0,0.0,0.0,504,149,504,10,3.4520626068115234,0.00025,1317
2026-03-17T09:21:56.131614,1,1329,0.0,494.89999999999907,1.0,0.0,0.0,0.0,535,128,535,7,3.7207603454589844,0.00025,1327
2026-03-17T09:21:56.797895,1,1339,-0.1,509.79999999999905,1.0,0.0,0.0,0.0,549,138,550,11,4.140138626098633,0.00025,1337
2026-03-17T09:21:57.463377,1,1349,-0.1,507.2999999999985,1.0,0.0,0.0,0.0,524,140,550,10,4.02069091796875,0.00025,1347
2026-03-17T09:21:58.130380,1,1359,-0.2,503.6999999999977,1.0,0.0,0.0,0.0,488,176,550,9,5.657196044921875,0.00025,1357
2026-03-17T09:21:58.796877,1,1369,0.1,499.9999999999973,1.0,0.0,0.0,0.0,451,117,550,3,7.109880447387695,0.00025,1367
2026-03-17T09:21:59.462342,1,1379,0.0,501.0999999999976,1.0,0.0,0.0,0.0,462,108,550,8,6.4239501953125,0.00025,1377
2026-03-17T09:22:00.123942,1,1389,-0.1,500.7999999999975,1.0,0.0,0.0,0.0,459,141,550,9,3.2181739807128906,0.00025,1387
2026-03-17T09:22:00.791296,1,1399,0.0,500.89999999999753,1.0,0.0,0.0,0.0,460,128,550,0,3.3583641052246094,0.00025,1397
2026-03-17T09:22:01.472975,1,1409,-0.1,501.0999999999976,1.0,0.0,0.0,0.0,462,144,550,2,3.557920455932617,0.00025,1407
2026-03-17T09:22:02.138409,1,1419,0.0,499.7999999999973,1.0,0.0,0.0,0.0,449,144,550,3,4.531383514404297,0.00025,1417
2026-03-17T09:22:02.804303,1,1429,0.0,501.39999999999765,1.0,0.0,0.0,0.0,465,144,550,7,4.375457763671875,0.00025,1427
2026-03-17T09:22:03.470250,1,1439,0.1,504.7999999999984,1.0,0.0,0.0,0.0,499,174,550,7,4.45866584777832,0.00025,1437
2026-03-17T09:22:04.137456,1,1449,0.2,509.1999999999992,1.0,0.0,0.0,0.0,543,153,550,5,6.0596466064453125,0.00025,1447
2026-03-17T09:22:04.802746,1,1459,0.0,553.7999999999993,1.0,0.0,0.0,0.0,593,176,594,0,5.771636962890625,0.00025,1457
2026-03-17T09:22:05.466454,1,1469,0.0,552.8999999999991,1.0,0.0,0.0,0.0,584,176,594,9,4.727363586425781,0.00025,1467
2026-03-17T09:22:06.131429,1,1479,-0.1,551.2999999999987,1.0,0.0,0.0,0.0,568,145,594,8,3.2358169555664062,0.00025,1477
2026-03-17T09:22:06.794441,1,1489,0.0,550.4999999999985,1.0,0.0,0.0,0.0,560,138,594,4,1.6393661499023438,0.00025,1487
2026-03-17T09:22:07.463687,1,1499,0.0,550.5999999999985,1.0,0.0,0.0,0.0,561,176,594,9,4.782915115356445,0.00025,1497
2026-03-17T09:22:08.128871,1,1509,-0.1,550.5999999999985,1.0,0.0,0.0,0.0,561,160,594,2,4.707813262939453,0.00025,1507
2026-03-17T09:22:08.794314,1,1519,0.0,549.8999999999984,1.0,0.0,0.0,0.0,554,149,594,0,4.000425338745117,0.00025,1517
2026-03-17T09:22:09.460360,1,1529,0.0,549.1999999999982,1.0,0.0,0.0,0.0,547,176,594,10,5.077600479125977,0.00025,1527
2026-03-17T09:22:10.127055,1,1539,0.0,548.8999999999982,1.0,0.0,0.0,0.0,544,149,594,7,5.875825881958008,0.00025,1537
2026-03-17T09:22:10.794227,1,1549,0.0,548.399999999998,1.0,0.0,0.0,0.0,539,176,594,10,6.92296028137207,0.00025,1547
2026-03-17T09:22:11.457131,1,1559,0.0,548.299999999998,1.0,0.0,0.0,0.0,538,147,594,0,4.623174667358398,0.00025,1557
2026-03-17T09:22:12.119636,1,1569,0.0,547.3999999999978,1.0,0.0,0.0,0.0,529,176,594,5,2.2025108337402344,0.00025,1567
2026-03-17T09:22:12.787200,1,1579,0.0,546.3999999999976,1.0,0.0,0.0,0.0,519,138,594,8,3.583192825317383,0.00025,1577
2026-03-17T09:22:13.454689,1,1589,0.0,545.9999999999975,1.0,0.0,0.0,0.0,515,176,594,7,5.543947219848633,0.00025,1587
2026-03-17T09:22:14.119520,1,1599,0.0,546.2999999999976,1.0,0.0,0.0,0.0,518,160,594,10,5.096673965454102,0.00025,1597
2026-03-17T09:22:14.785322,1,1609,0.0,546.5999999999976,1.0,0.0,0.0,0.0,521,160,594,7,4.770755767822266,0.00025,1607
2026-03-17T09:22:15.451716,1,1619,0.0,547.0999999999977,1.0,0.0,0.0,0.0,526,145,594,1,6.208896636962891,0.00025,1617
2026-03-17T09:22:16.116817,1,1629,0.0,547.3999999999978,1.0,0.0,0.0,0.0,529,128,594,2,4.938840866088867,0.00025,1627
2026-03-17T09:22:16.779260,1,1639,0.0,548.099999999998,1.0,0.0,0.0,0.0,536,176,594,7,3.1206607818603516,0.00025,1637
2026-03-17T09:22:17.445100,1,1649,0.0,548.099999999998,1.0,0.0,0.0,0.0,536,149,594,3,3.2672882080078125,0.00025,1647
2026-03-17T09:22:18.111593,1,1659,0.0,548.399999999998,1.0,0.0,0.0,0.0,539,176,594,8,3.102540969848633,0.00025,1657
