timestamp,episode,step,reward,total_reward,epsilon,loss,q_value_mean,q_value_std,mario_x,mario_y,mario_x_max,action_taken,processing_time_ms,learning_rate,replay_buffer_size
2026-03-19T23:45:45.514631,1,9,0.0,-0.5,1.0,0.0,0.0,0.0,35,112,40,1,1.8661022186279297,0.00025,7
2026-03-19T23:45:46.181152,1,19,0.0,-3.0000000000000004,1.0,0.0,0.0,0.0,38,149,40,1,3.183603286743164,0.00025,17
2026-03-19T23:45:46.846373,1,29,-0.1,-3.3000000000000007,1.0,0.0,0.0,0.0,35,176,40,6,3.1893253326416016,0.00025,27
2026-03-19T23:45:47.512125,1,39,-3.2,-56.00000000000001,1.0,0.0,0.0,0.0,36,149,40,5,3.095388412475586,0.00025,37
2026-03-19T23:45:48.175367,1,49,-7.2,-266.30000000000007,1.0,0.0,0.0,0.0,33,128,40,5,2.0728111267089844,0.00025,47
2026-03-19T23:45:48.842280,1,59,-10.0,-636.5,1.0,0.0,0.0,0.0,31,160,40,5,2.2156238555908203,0.00025,57
2026-03-19T23:45:49.507276,1,69,0.1,-1150.3999999999999,1.0,0.0,0.0,0.0,40,176,40,6,2.141237258911133,0.00025,67
2026-03-19T23:45:50.172967,1,79,0.0,-1142.3999999999999,1.0,0.0,0.0,0.0,48,176,48,9,2.782583236694336,0.00025,77
2026-03-19T23:45:50.839903,1,89,0.0,-1138.3999999999999,1.0,0.0,0.0,0.0,52,149,52,2,2.546072006225586,0.00025,87
2026-03-19T23:45:51.504626,1,99,0.0,-1138.8999999999994,1.0,0.0,0.0,0.0,47,147,52,2,2.124309539794922,0.00025,97
2026-03-19T23:45:52.173015,1,109,0.1,-1159.3999999999994,1.0,0.0,0.0,0.0,52,147,52,8,3.6613941192626953,0.00025,107
2026-03-19T23:45:52.836502,1,119,0.0,-1152.5999999999992,1.0,0.0,0.0,0.0,57,149,59,9,2.908945083618164,0.00025,117
2026-03-19T23:45:53.501507,1,129,0.1,-1152.6999999999991,1.0,0.0,0.0,0.0,56,145,59,8,2.174854278564453,0.00025,127
2026-03-19T23:45:54.165704,1,139,0.0,-1149.8999999999994,1.0,0.0,0.0,0.0,63,147,63,4,2.5005340576171875,0.00025,137
2026-03-19T23:45:54.830993,1,149,0.0,-1147.8999999999994,1.0,0.0,0.0,0.0,65,145,65,1,2.115011215209961,0.00025,147
2026-03-19T23:45:55.497581,1,159,0.0,-1130.8999999999994,1.0,0.0,0.0,0.0,82,173,82,8,2.2041797637939453,0.00025,157
2026-03-19T23:45:56.230321,1,169,0.0,-1132.0999999999983,1.0,0.0,0.0,0.0,70,149,82,5,2.7027130126953125,0.00025,167
2026-03-19T23:45:56.897149,1,179,-2.1,-1156.9999999999986,1.0,0.0,0.0,0.0,74,136,82,3,3.1740665435791016,0.00025,177
2026-03-19T23:45:57.564041,1,189,1.0,-1299.9999999999982,1.0,0.0,0.0,0.0,84,145,84,8,3.94439697265625,0.00025,187
2026-03-19T23:45:58.228438,1,199,-0.1,-1295.099999999998,1.0,0.0,0.0,0.0,88,173,89,9,2.4383068084716797,0.00025,197
2026-03-19T23:45:58.894064,1,209,0.0,-1286.099999999998,1.0,0.0,0.0,0.0,97,160,98,2,3.640413284301758,0.00025,207
2026-03-19T23:45:59.559217,1,219,0.0,-1287.0999999999972,1.0,0.0,0.0,0.0,87,176,98,4,3.0663013458251953,0.00025,217
2026-03-19T23:46:00.223138,1,229,-2.6,-1321.7999999999968,1.0,0.0,0.0,0.0,91,176,98,11,2.2649765014648438,0.00025,227
2026-03-19T23:46:00.890608,1,239,-6.6000000000000005,-1508.6999999999969,1.0,0.0,0.0,0.0,82,160,98,3,2.628326416015625,0.00025,237
