timestamp,episode,step,reward,total_reward,epsilon,loss,q_value_mean,q_value_std,mario_x,mario_y,mario_x_max,action_taken,processing_time_ms,learning_rate,replay_buffer_size
2026-03-16T22:39:30.910612,1,9,-0.1,-0.6,1.0,0.0,0.0,0.0,34,135,40,4,1.7499923706054688,0.00025,7
2026-03-16T22:39:31.577553,1,19,0.0,-0.7,1.0,0.0,0.0,0.0,33,114,40,8,4.076957702636719,0.00025,17
2026-03-16T22:39:32.242713,1,29,0.0,-2.700000000000001,1.0,0.0,0.0,0.0,13,147,40,2,3.232717514038086,0.00025,27
2026-03-16T22:39:32.909623,1,39,0.0,-4.000000000000002,1.0,0.0,0.0,0.0,0,147,40,6,5.197763442993164,0.00025,37
2026-03-16T22:39:33.574951,1,49,0.0,-3.9000000000000017,1.0,0.0,0.0,0.0,1,157,40,6,4.455327987670898,0.00025,47
2026-03-16T22:39:34.242264,1,59,0.0,-2.3000000000000003,1.0,0.0,0.0,0.0,17,176,40,8,4.92548942565918,0.00025,57
2026-03-16T22:39:34.907086,1,69,0.0,-4.000000000000002,1.0,0.0,0.0,0.0,0,147,40,5,4.277467727661133,0.00025,67
2026-03-16T22:39:35.572557,1,79,0.0,-3.9000000000000017,1.0,0.0,0.0,0.0,1,138,40,1,5.319356918334961,0.00025,77
2026-03-16T22:39:36.237523,1,89,0.1,-3.8000000000000016,1.0,0.0,0.0,0.0,2,128,40,6,4.590034484863281,0.00025,87
2026-03-16T22:39:36.904675,1,99,0.0,-3.5000000000000013,1.0,0.0,0.0,0.0,5,127,40,7,4.262447357177734,0.00025,97
2026-03-16T22:39:37.570993,1,109,0.0,-2.8000000000000007,1.0,0.0,0.0,0.0,12,147,40,10,6.825685501098633,0.00025,107
2026-03-16T22:39:38.235970,1,119,0.0,-3.6000000000000014,1.0,0.0,0.0,0.0,4,149,40,1,7.144451141357422,0.00025,117
2026-03-16T22:39:38.899441,1,129,0.0,-2.8000000000000007,1.0,0.0,0.0,0.0,12,140,40,2,3.620624542236328,0.00025,127
2026-03-16T22:39:39.565280,1,139,0.0,-2.0,1.0,0.0,0.0,0.0,20,173,40,2,4.3888092041015625,0.00025,137
2026-03-16T22:39:40.230018,1,149,0.0,-1.6999999999999997,1.0,0.0,0.0,0.0,23,152,40,5,3.7202835083007812,0.00025,147
2026-03-16T22:39:40.898018,1,159,0.0,-1.4999999999999996,1.0,0.0,0.0,0.0,25,173,40,7,5.770683288574219,0.00025,157
