timestamp,episode,step,reward,total_reward,epsilon,loss,q_value_mean,q_value_std,mario_x,mario_y,mario_x_max,action_taken,processing_time_ms,learning_rate,replay_buffer_size
2026-03-15T03:20:10.432515,1,0,0.0,0.0,1.0,0.0,0.0,0.0,40,176,40,2,7.079601287841797,0.00025,0
2026-03-15T03:20:10.494984,1,1,0.0,-0.05,1.0,0.0,0.0,0.0,39,176,40,3,2.556324005126953,0.00025,1
2026-03-15T03:20:10.547021,1,2,-1.0,-10.0,0.8,0.0,0.0,0.0,40,176,40,1,1.8258094787597656,0.00025,2
2026-03-15T03:20:10.610199,1,3,0.0,-10.0,0.8,0.0,0.0,0.0,40,176,40,8,1.5892982482910156,0.00025,3
2026-03-15T03:20:10.677194,1,4,-0.05,-10.05,0.8,0.0,0.0,0.0,39,176,40,8,1.4903545379638672,0.00025,4
2026-03-15T03:20:10.745345,1,5,0.0,-10.100000000000001,0.8,0.0,0.0,0.0,38,176,40,4,1.6303062438964844,0.00025,5
2026-03-15T03:20:10.810577,1,6,-0.05,-10.200000000000003,0.8,0.0,0.0,0.0,36,160,40,8,1.2879371643066406,0.00025,6
2026-03-15T03:20:10.875966,1,7,0.0,-10.250000000000004,0.8,0.0,0.0,0.0,35,149,40,1,1.2753009796142578,0.00025,7
2026-03-15T03:20:10.943600,1,8,0.0,-10.350000000000005,0.8,0.0,0.0,0.0,33,145,40,1,1.260519027709961,0.00025,8
2026-03-15T03:20:11.010800,1,9,0.0,-10.400000000000006,0.8,0.0,0.0,0.0,32,147,40,7,1.651763916015625,0.00025,9
2026-03-15T03:20:11.075447,1,0,0.0,-10.400000000000006,0.8,0.0,0.0,0.0,32,157,40,10,1.092672348022461,0.00025,10
2026-03-15T03:20:11.142135,1,1,0.0,-10.400000000000006,0.8,0.0,0.0,0.0,32,173,40,8,1.3203620910644531,0.00025,11
2026-03-15T03:20:11.214505,1,2,0.0,-10.450000000000006,0.8,0.0,0.0,0.0,31,176,40,5,1.5625953674316406,0.00025,12
2026-03-15T03:20:11.277841,1,3,-0.05,-10.550000000000008,0.8,0.0,0.0,0.0,29,160,40,4,2.1283626556396484,0.00025,13
2026-03-15T03:20:11.341682,1,4,0.0,-10.600000000000009,0.8,0.0,0.0,0.0,28,147,40,3,1.1065006256103516,0.00025,14
2026-03-15T03:20:11.411199,1,5,0.0,-10.65000000000001,0.8,0.0,0.0,0.0,27,136,40,1,1.8601417541503906,0.00025,15
2026-03-15T03:20:11.476108,1,6,0.0,-10.70000000000001,0.8,0.0,0.0,0.0,26,128,40,10,1.2631416320800781,0.00025,16
2026-03-15T03:20:11.542533,1,7,-0.05,-10.75000000000001,0.8,0.0,0.0,0.0,25,128,40,0,1.0731220245361328,0.00025,17
2026-03-15T03:20:11.609163,1,8,-0.05,-10.800000000000011,0.8,0.0,0.0,0.0,24,135,40,1,1.0936260223388672,0.00025,18
2026-03-15T03:20:11.674961,1,9,0.0,-10.800000000000011,0.8,0.0,0.0,0.0,24,148,40,2,1.0433197021484375,0.00025,19
2026-03-15T03:20:11.742196,1,10,0.0,-10.850000000000012,0.8,0.0,0.0,0.0,23,165,40,0,1.466512680053711,0.00025,20
2026-03-15T03:20:11.808355,1,11,0.0,-10.900000000000013,0.8,0.0,0.0,0.0,22,176,40,5,1.1136531829833984,0.00025,21
