timestamp,episode,step,reward,total_reward,epsilon,loss,q_value_mean,q_value_std,mario_x,mario_y,mario_x_max,action_taken,processing_time_ms,learning_rate,replay_buffer_size
2026-03-17T15:32:43.790994,1,9,1.0,13.0,1.0,0.0,0.0,0.0,53,176,53,10,1.1801719665527344,0.00025,7
2026-03-17T15:32:44.457583,1,19,-0.1,12.800000000000008,1.0,0.0,0.0,0.0,33,173,55,7,1.8706321716308594,0.00025,17
2026-03-17T15:32:45.122684,1,29,0.0,13.300000000000006,1.0,0.0,0.0,0.0,38,176,55,3,2.407073974609375,0.00025,27
2026-03-17T15:32:45.790287,1,39,0.0,12.00000000000001,1.0,0.0,0.0,0.0,25,149,55,3,4.286766052246094,0.00025,37
2026-03-17T15:32:46.453754,1,49,0.0,10.800000000000015,1.0,0.0,0.0,0.0,13,160,55,4,2.7811527252197266,0.00025,47
2026-03-17T15:32:47.123583,1,59,0.0,11.900000000000011,1.0,0.0,0.0,0.0,24,145,55,0,7.136344909667969,0.00025,57
2026-03-17T15:32:47.786560,1,69,0.1,14.400000000000002,1.0,0.0,0.0,0.0,49,119,55,5,3.4084320068359375,0.00025,67
2026-03-17T15:32:48.452442,1,79,0.0,36.0,1.0,0.0,0.0,0.0,76,176,76,4,4.44793701171875,0.00025,77
2026-03-17T15:32:49.118210,1,89,0.0,35.599999999999994,1.0,0.0,0.0,0.0,72,138,76,10,4.539251327514648,0.00025,87
2026-03-17T15:32:49.785675,1,99,0.0,34.39999999999998,1.0,0.0,0.0,0.0,60,149,76,11,5.222320556640625,0.00025,97
2026-03-17T15:32:50.449702,1,109,0.0,30.99999999999993,1.0,0.0,0.0,0.0,26,133,76,8,3.9627552032470703,0.00025,107
2026-03-17T15:32:51.117220,1,119,0.0,28.599999999999895,1.0,0.0,0.0,0.0,2,133,76,1,6.766557693481445,0.00025,117
2026-03-17T15:32:51.781589,1,129,0.0,29.899999999999913,1.0,0.0,0.0,0.0,15,147,76,1,6.211280822753906,0.00025,127
2026-03-17T15:32:52.449491,1,139,-0.1,29.899999999999913,1.0,0.0,0.0,0.0,15,152,76,6,8.098840713500977,0.00025,137
2026-03-17T15:32:53.111388,1,149,0.0,29.899999999999913,1.0,0.0,0.0,0.0,15,176,76,8,4.279375076293945,0.00025,147
2026-03-17T15:32:53.777457,1,159,-0.1,29.59999999999991,1.0,0.0,0.0,0.0,12,146,76,9,4.169464111328125,0.00025,157
2026-03-17T15:32:54.443792,1,169,0.0,29.999999999999915,1.0,0.0,0.0,0.0,16,157,76,4,5.611896514892578,0.00025,167
2026-03-17T15:32:55.108348,1,179,0.1,32.199999999999946,1.0,0.0,0.0,0.0,38,173,76,7,4.390954971313477,0.00025,177
