timestamp,episode,step,reward,total_reward,epsilon,loss,q_value_mean,q_value_std,mario_x,mario_y,mario_x_max,action_taken,processing_time_ms,learning_rate,replay_buffer_size
2026-03-21T02:15:16.495863,1,9,0.0,5.0,1.0,0.0,0.0,0.0,45,147,45,11,1.1744499206542969,0.00025,7
2026-03-21T02:15:17.163750,1,19,0.0,6.100000000000003,1.0,0.0,0.0,0.0,38,176,47,3,1.4052391052246094,0.00025,17
2026-03-21T02:15:17.828905,1,29,-0.2,4.200000000000007,1.0,0.0,0.0,0.0,32,136,47,1,1.3413429260253906,0.00025,27
2026-03-21T02:15:18.493973,1,39,-0.1,0.10000000000000545,1.0,0.0,0.0,0.0,31,149,47,8,2.404928207397461,0.00025,37
2026-03-21T02:15:19.161340,1,49,-0.1,-4.599999999999994,1.0,0.0,0.0,0.0,24,176,47,1,3.1943321228027344,0.00025,47
2026-03-21T02:15:19.826696,1,59,-0.1,-8.39999999999998,1.0,0.0,0.0,0.0,26,176,47,6,2.523660659790039,0.00025,57
2026-03-21T02:15:20.492965,1,69,-0.1,-12.799999999999965,1.0,0.0,0.0,0.0,22,176,47,10,3.53240966796875,0.00025,67
2026-03-21T02:15:21.156539,1,79,-0.1,-16.799999999999965,1.0,0.0,0.0,0.0,22,157,47,3,2.6857852935791016,0.00025,77
2026-03-21T02:15:22.383480,2,1,0.0,1.0,0.9995,0.0,0.0,0.0,41,176,41,1,2.421855926513672,0.00025,87
2026-03-21T02:15:23.021842,2,11,1.0,29.0,0.9995,0.0,0.0,0.0,69,163,69,5,3.2052993774414062,0.00025,97
2026-03-21T02:15:23.688051,2,21,1.0,80.0,0.9995,0.0,0.0,0.0,120,176,120,0,2.8781890869140625,0.00025,107
2026-03-21T02:15:24.353486,2,31,1.0,133.0,0.9995,0.0,0.0,0.0,173,176,173,8,3.4186840057373047,0.00025,117
2026-03-21T02:15:25.016605,2,41,-0.1,168.8,0.9995,0.0,0.0,0.0,207,128,209,11,2.0890235900878906,0.00025,127
2026-03-21T02:15:25.681276,2,51,0.0,168.40000000000003,0.9995,0.0,0.0,0.0,203,149,209,0,1.978158950805664,0.00025,137
2026-03-21T02:15:26.351303,2,61,0.0,165.10000000000022,0.9995,0.0,0.0,0.0,202,157,209,0,4.034519195556641,0.00025,147
2026-03-21T02:15:27.014345,2,71,1.0,182.20000000000027,0.9995,0.0,0.0,0.0,227,176,227,0,2.810955047607422,0.00025,157
2026-03-21T02:15:27.679290,2,81,1.0,226.20000000000027,0.9995,0.0,0.0,0.0,271,176,271,1,2.3424625396728516,0.00025,167
2026-03-21T02:15:28.345076,2,91,2.0,279.2000000000003,0.9995,0.0,0.0,0.0,324,176,324,1,2.938985824584961,0.00025,177
2026-03-21T02:15:29.010357,2,101,1.0,344.2000000000003,0.9995,0.0,0.0,0.0,389,161,389,9,3.2758712768554688,0.00025,187
2026-03-21T02:15:29.675621,2,111,2.0,391.2000000000003,0.9995,0.0,0.0,0.0,436,143,436,3,1.9636154174804688,0.00025,197
