timestamp,episode,step,reward,total_reward,epsilon,loss,q_value_mean,q_value_std,mario_x,mario_y,mario_x_max,action_taken,processing_time_ms,learning_rate,replay_buffer_size
2025-09-29T02:22:17.850624,1,0,0.0,0.0,1.0,0.0,0.0,0.0,2049,2,2049,3,2.3581981658935547,0.00025,0
2025-09-29T02:22:17.871353,1,1,0.0,0.0,1.0,0.0,0.0,0.0,2049,2,2049,10,6.170988082885742,0.00025,1
2025-09-29T02:22:17.887476,1,2,0.0,0.0,1.0,0.0,0.0,0.0,2049,2,2049,9,5.992650985717773,0.00025,2
2025-09-29T02:22:17.903978,1,3,0.0,0.0,1.0,0.0,0.0,0.0,2049,2,2049,1,5.97691535949707,0.00025,3
2025-09-29T02:22:17.917101,1,4,1.0,1.0,1.0,0.0,0.0,0.0,2050,2,2050,0,2.3889541625976562,0.00025,4
2025-09-29T02:22:17.934603,1,5,0.0,1.0,1.0,0.0,0.0,0.0,2050,2,2050,11,2.641439437866211,0.00025,5
2025-09-29T02:22:17.950141,1,6,0.0,1.0,1.0,0.0,0.0,0.0,2050,2,2050,9,1.7447471618652344,0.00025,6
2025-09-29T02:22:17.966726,1,7,0.0,1.0,1.0,0.0,0.0,0.0,2050,2,2050,10,1.4963150024414062,0.00025,7
2025-09-29T02:22:17.983491,1,8,0.0,1.0,1.0,0.0,0.0,0.0,2050,2,2050,10,1.9228458404541016,0.00025,8
2025-09-29T02:22:17.999872,1,9,0.0,1.0,1.0,0.0,0.0,0.0,2050,2,2050,2,1.8763542175292969,0.00025,9
2025-09-29T02:22:18.016789,1,10,0.0,1.0,1.0,0.0,0.0,0.0,2050,2,2050,7,1.8310546875,0.00025,10
2025-09-29T02:22:18.033461,1,11,0.0,1.0,1.0,0.0,0.0,0.0,2050,2,2050,7,1.6353130340576172,0.00025,11
2025-09-29T02:22:18.050428,1,12,0.0,1.0,1.0,0.0,0.0,0.0,2050,2,2050,9,1.5931129455566406,0.00025,12
2025-09-29T02:22:18.066670,1,13,0.0,1.0,1.0,0.0,0.0,0.0,2050,2,2050,2,1.995086669921875,0.00025,13
2025-09-29T02:22:18.082967,1,14,0.0,1.0,1.0,0.0,0.0,0.0,2050,2,2050,2,1.9102096557617188,0.00025,14
2025-09-29T02:22:18.099476,1,15,0.0,1.0,1.0,0.0,0.0,0.0,2050,2,2050,11,1.7504692077636719,0.00025,15
2025-09-29T02:22:18.116616,1,16,0.0,1.0,1.0,0.0,0.0,0.0,2050,2,2050,1,2.202272415161133,0.00025,16
